ID,Line,EndLine,CC,NL,WMC,CBOI,NOI,AD,CD,CLOC,PUA,NA,NG,NLG,NS,TNM,bug
L12636,91,532,0.121047,4,65,6,14,1.0,0.484337,201,0,7,4,4,4,22,0
L177,108,1419,0.00894737,7,160,42,26,1.0,0.5955520000000001,723,0,31,18,18,7,70,0
L14773,74,400,0.166096,3,54,1,10,0.8,0.379928,106,2,8,4,4,0,13,0
L14349,83,209,0.435484,1,14,3,5,1.0,0.566929,72,0,35,20,4,9,74,0
L14450,101,1114,0.609708,6,144,27,39,1.0,0.439701,412,0,40,27,6,9,109,0
L9651,72,177,0.0,1,9,3,4,1.0,0.663462,69,0,39,27,4,11,94,0
L16076,61,65,0.0,0,1,1,1,0.0,0.0,0,2,3,0,0,0,2,0
L14811,71,1943,0.17641500000000002,3,310,1,30,0.111111,0.343188,592,24,18,8,8,6,55,0
L399,78,192,0.0,1,13,8,12,1.0,0.5625,63,0,38,27,2,12,102,0
L14791,64,503,0.421911,3,80,1,8,0.933333,0.287324,102,1,5,10,10,1,20,1
L14859,69,168,0.0,0,10,3,0,0.909091,0.43617,41,1,13,7,7,0,10,0
L12762,63,144,0.0,0,6,6,1,0.857143,0.3783780000000001,28,1,28,12,5,0,16,0
L16467,85,1158,0.0378875,8,189,0,26,1.0,0.166478,147,0,8,3,3,3,50,0
L16810,65,86,0.0,0,1,0,0,1.0,0.7391300000000001,17,0,1,0,0,0,1,5
L259,99,684,0.106942,3,93,9,5,0.966667,0.42461,245,1,19,18,18,3,30,2
L16991,114,640,0.341445,6,77,16,2,1.0,0.338057,167,0,18,0,0,3,13,0
L17339,95,3301,0.181899,9,552,2,104,0.875,0.180075,526,3,77,3,3,8,97,1
L17129,77,387,0.0,0,18,6,0,1.0,0.871166,142,0,0,0,0,0,32,0
L17265,86,2299,0.316089,8,230,7,57,0.947368,0.294976,364,1,57,4,4,7,70,1
L17363,67,113,0.0,0,2,22,0,1.0,0.744681,35,0,3,1,1,0,2,0
L19420,95,1607,0.300885,5,135,14,57,1.0,0.6115109999999999,850,0,25,20,20,19,66,3
L19845,73,110,0.0,0,4,0,4,1.0,0.52381,22,0,9,1,1,7,19,3
L19852,78,164,0.407186,1,11,1,9,1.0,0.430233,37,0,3,0,0,2,13,2
L19900,75,114,0.0,0,4,0,5,1.0,0.511628,22,0,5,1,1,3,11,2
L19907,80,168,0.472222,1,10,1,5,1.0,0.425287,37,0,3,3,3,1,19,3
L19963,69,98,0.0,0,1,0,0,1.0,0.277778,10,0,1,1,1,0,1,0
L19977,68,174,0.0,0,1,0,0,1.0,0.178947,17,0,1,1,1,0,1,0
L19985,66,111,0.0,2,11,0,0,0.5,0.13513499999999998,5,1,1,0,0,0,1,0
L20008,68,100,0.0,0,1,0,0,1.0,0.325,13,0,1,1,1,0,1,0
L20016,68,116,0.0,0,1,0,0,1.0,0.188679,10,0,1,1,1,0,1,4
L20024,68,288,0.0,0,1,0,0,1.0,0.24,54,0,1,1,1,0,1,1
L122,114,3195,0.281274,7,409,14,134,1.0,0.283046,788,0,54,38,18,26,116,7
L1307,93,1600,0.351127,3,223,4,63,1.0,0.479462,642,0,35,31,9,33,115,1
L20866,80,1397,0.6986,6,294,2,30,1.0,0.189922,245,0,20,3,0,1,42,0
L21153,78,354,0.6352939999999999,6,50,1,3,1.0,0.358621,104,0,27,3,0,1,44,1
L18183,84,1403,0.215744,3,148,8,46,0.625,0.195887,181,15,70,16,16,7,115,0
L21297,70,247,0.0,2,19,1,10,0.9,0.4417180000000001,72,1,5,1,1,2,9,0
L21933,72,125,0.271889,2,14,1,6,1.0,0.172414,10,0,3,0,0,0,3,0
L21960,524,666,0.0,0,3,5,0,1.0,0.835034,491,0,2,0,0,0,3,3
L21972,77,1388,0.6334930000000001,6,294,0,31,1.0,0.18921,242,0,25,3,0,1,43,0
L22178,85,987,0.292949,5,254,1,25,0.913043,0.159655,148,2,21,3,0,1,37,0
L22395,80,1029,0.162735,9,261,1,27,0.88,0.138716,134,3,27,5,2,1,39,0
L22620,70,114,0.0,6,17,1,2,1.0,0.14285699999999998,7,0,3,0,0,0,3,0
L21916,78,615,0.276454,6,108,1,4,1.0,0.202166,112,0,31,3,0,1,49,0
L21911,93,2789,0.4548680000000001,8,630,1,30,0.7391300000000001,0.0956989,267,6,27,4,1,1,49,0
L23039,73,280,0.0781457,7,25,1,9,1.0,0.129412,11,0,4,0,0,0,33,0
L23135,136,643,0.182927,4,26,2,6,1.0,0.62,186,0,16,6,2,0,143,0
L23137,93,232,0.0,2,14,2,1,1.0,0.682759,99,0,2,4,4,0,10,0
L19581,79,191,0.0,2,13,7,5,1.0,0.508065,63,0,3,0,0,0,3,0
L17367,75,674,0.0,0,10,28,0,1.0,0.625,100,0,41,8,4,2,61,0
L20868,68,173,0.0,1,11,6,2,1.0,0.396226,42,0,10,3,3,1,29,0
L19573,71,173,0.0,0,8,7,0,1.0,0.70297,71,0,0,1,1,2,8,0
L23694,75,285,0.0343671,4,28,1,0,0.5,0.171123,32,3,12,0,0,0,5,0
L20889,71,451,0.147541,3,52,5,8,1.0,0.508951,199,0,10,0,0,2,18,0
L21885,87,250,0.0,2,26,7,0,1.0,0.458564,83,0,8,0,0,0,8,0
L18162,66,175,0.0,2,15,3,5,1.0,0.419048,44,0,7,0,0,0,8,0
L23932,65,137,0.0,3,14,1,0,0.333333,0.0735294,5,2,3,0,0,0,2,0
L23950,71,161,0.138514,2,10,1,0,0.5,0.309524,26,2,4,0,0,0,5,0
L24052,321,341,0.0,0,1,0,0,1.0,0.984791,259,0,0,0,0,0,1,0
L19466,68,184,0.570815,2,12,14,0,1.0,0.490196,75,0,22,1,1,1,3,0
L24016,67,151,0.0,2,12,2,0,1.0,0.341772,27,0,2,0,0,0,7,0
L24058,65,164,0.0,3,15,8,2,0.714286,0.27160500000000004,22,2,3,1,1,1,10,0
L255,66,179,0.0,1,16,43,0,1.0,0.336634,34,0,4,0,0,3,11,0
L25871,73,133,0.0,1,9,6,0,1.0,0.608108,45,0,0,0,0,0,4,0
L13413,64,717,0.204316,6,108,60,10,0.259259,0.105845,67,20,24,2,2,0,33,0
L22961,64,255,0.276596,4,27,2,0,0.571429,0.111111,22,3,9,1,1,0,6,0
L21458,94,1397,0.0941215,5,262,2,1,1.0,0.3868,463,0,12,9,9,7,43,4
L22847,66,608,0.225194,4,113,1,9,1.0,0.174067,98,0,12,1,1,2,20,0
L26450,72,514,0.0796424,3,47,10,0,0.875,0.39645,201,1,17,0,0,1,8,0
L19459,67,91,0.0,0,3,5,0,1.0,0.833333,25,0,0,1,1,1,3,0
L19462,69,1251,0.103261,2,12,15,0,1.0,0.648613,982,0,323,1,1,1,3,1
L24168,65,271,0.529032,4,59,1,0,0.666667,0.164179,33,2,3,0,0,0,8,0
L24216,74,223,0.0,2,34,3,1,1.0,0.36,54,0,6,4,4,6,12,0
L24277,65,290,0.0,1,39,7,8,1.0,0.196078,30,0,24,5,5,0,204,0
L24476,66,89,0.0,0,2,4,0,1.0,0.6153850000000001,16,0,1,1,1,0,2,0
L24487,70,506,0.194157,7,106,1,23,0.333333,0.107798,47,2,45,3,2,2,88,1
L25525,63,366,0.192582,9,90,7,11,0.833333,0.108392,31,1,2,1,1,0,16,0
L24414,64,652,0.13428199999999998,7,145,6,3,0.5,0.154783,89,1,67,13,1,5,66,0
L24489,69,1273,0.169629,5,408,2,37,0.25,0.157809,193,3,39,1,1,2,51,2
L24972,522,3181,0.658253,8,827,15,72,1.0,0.279805,805,0,33,10,10,3,57,0
L24358,66,1421,0.07440369999999999,5,229,15,18,0.333333,0.13385,121,2,60,12,12,3,473,1
L26607,70,191,0.45,1,12,2,4,1.0,0.415094,44,0,8,3,3,3,15,0
L26666,67,186,0.579592,3,18,2,8,1.0,0.383929,43,0,7,2,2,2,12,0
L26626,65,97,0.0,0,2,11,0,1.0,0.606061,20,0,2,1,1,0,2,0
L26739,70,183,0.382979,1,12,2,6,1.0,0.357143,35,0,7,2,2,3,15,0
L26609,64,163,0.0,1,11,6,1,1.0,0.505495,46,0,5,0,0,2,9,0
L26657,78,332,0.2064,3,45,6,1,0.75,0.238866,59,1,5,1,1,2,12,0
L26902,67,138,0.0,1,9,2,7,1.0,0.4769229999999999,31,0,6,1,1,2,11,0
L26935,67,105,0.0,1,5,5,0,0.6,0.371429,13,2,3,0,0,1,4,0
L26968,80,1392,0.215777,10,162,1,30,0.625,0.491845,573,3,23,1,1,1,13,0
L27173,75,980,0.162332,6,133,9,24,0.230769,0.207672,157,10,36,10,10,5,38,0
L17335,72,147,0.0,0,9,8,0,0.9,0.8450700000000001,60,1,0,2,2,0,9,0
L19507,77,305,0.0,1,15,2,2,0.916667,0.767442,165,1,2,3,3,0,11,0
L27094,88,172,0.0,0,0,5,0,1.0,0.894231,93,0,8,0,0,0,0,0
L27302,79,428,0.179232,8,51,1,3,0.666667,0.498462,162,3,6,1,1,1,8,0
L27399,88,756,0.218551,5,142,1,5,0.625,0.448718,280,3,5,1,1,1,7,0
L18303,66,181,0.0,0,6,8,2,0.571429,0.333333,30,3,28,0,0,1,6,0
L26971,83,179,0.0,0,5,6,0,0.833333,0.928571,104,1,0,1,1,1,5,0
L18299,68,162,0.0,0,6,9,2,0.571429,0.356164,26,3,14,0,0,1,6,0
L19484,126,4491,0.139915,19,617,8,149,0.982143,0.217521,658,1,122,16,16,10,177,19
L29166,71,140,0.0,0,4,17,0,0.8,0.816667,49,1,15,1,1,0,4,1
L29194,80,244,0.428291,8,30,1,6,0.714286,0.320988,52,2,23,2,1,1,9,0
L29279,77,207,0.0,5,21,1,5,0.714286,0.398374,49,2,22,3,2,1,11,0
L19474,70,191,0.545833,2,12,9,0,1.0,0.41844,59,0,25,1,1,1,3,0
L27201,73,131,0.0,0,3,27,0,1.0,0.688525,42,0,14,1,1,0,3,0
L27470,68,71,0.0,0,1,3,0,0.5,0.5,4,1,0,0,0,0,1,0
L27497,92,480,0.417208,3,36,4,17,0.375,0.256637,87,5,3,1,1,0,9,5
L29453,80,629,0.200904,11,109,3,7,0.666667,0.227184,117,3,35,3,2,2,16,0
L29448,75,426,0.594444,9,72,3,5,0.714286,0.166667,52,2,30,3,2,1,13,0
L29427,115,228,0.0,2,12,2,7,0.571429,0.605839,83,3,19,2,1,1,9,1
L29443,77,444,0.554404,9,76,3,5,0.5,0.159021,52,4,30,3,2,2,14,0
L29417,73,214,0.0,3,20,2,6,0.625,0.4,54,3,22,3,2,2,12,3
L29422,80,269,0.0,5,29,4,7,0.625,0.422857,74,3,24,3,2,2,13,2
L29209,68,98,0.0,0,8,18,4,0.111111,0.151515,5,8,2,3,2,2,13,0
L28346,66,92,0.0,0,8,20,4,0.111111,0.2,6,8,2,3,2,2,13,0
L29497,77,399,0.246391,11,58,2,6,0.625,0.272436,85,3,25,2,1,2,12,0
L29432,72,148,0.0,0,8,1,0,0.625,0.64,48,3,16,2,1,2,10,0
L29476,84,322,0.4915640000000001,11,52,1,5,0.5,0.165899,36,4,32,2,1,2,11,1
L29463,79,613,0.520515,12,115,1,6,0.5,0.14373699999999998,70,5,34,3,2,2,20,0
L27795,60,65,0.0,0,3,9,0,0.0,0.0,0,4,0,2,2,1,3,0
L29412,79,368,0.316682,11,58,1,5,0.625,0.150579,39,3,32,2,1,2,11,0
L29458,79,729,0.412165,10,155,1,5,0.454545,0.123333,74,6,31,3,2,2,20,0
L29471,83,243,0.282744,7,29,1,6,0.714286,0.293333,44,2,23,2,1,1,9,0
L29516,79,320,0.0661538,9,41,2,9,0.555556,0.295964,66,4,24,2,1,2,13,0
L29978,65,80,0.0,0,5,2,0,0.166667,0.263158,5,5,0,1,1,0,5,0
L18291,90,964,0.236857,1,66,2,24,0.916667,0.501326,378,3,55,15,5,7,79,0
L28603,82,543,0.0613636,2,71,3,12,0.0625,0.158854,61,15,60,25,15,21,82,2
L19470,70,223,0.419872,2,12,7,0,1.0,0.365591,68,0,43,1,1,1,3,3
L32162,70,206,0.0,0,0,16,0,1.0,0.084507,12,0,128,0,0,0,0,1
L26992,80,161,0.0,3,17,5,6,0.666667,0.256098,21,1,3,0,0,0,3,1
L28653,125,5166,0.195368,13,831,2,103,0.2,0.211136,929,8,32,11,11,1,205,30
L32967,73,465,0.626437,4,71,3,25,1.0,0.27826100000000004,96,0,0,13,13,0,15,0
L28079,72,202,0.0,0,6,9,2,1.0,0.566667,34,0,3,3,3,0,27,1
L27770,71,103,0.0,0,3,3,0,1.0,0.815789,31,0,0,0,0,0,3,0
L28076,66,172,0.317365,1,13,14,0,1.0,0.46,46,0,7,5,5,1,9,1
L28966,66,100,0.0,0,3,4,1,1.0,0.621622,23,0,8,6,2,1,11,0
L28975,66,100,0.0,0,3,4,1,1.0,0.621622,23,0,8,6,2,1,11,0
L28304,73,244,0.0,0,5,4,2,1.0,0.596154,31,0,2,2,2,0,28,1
L29034,66,87,0.0,0,2,3,1,1.0,0.653846,17,0,7,5,1,1,10,0
L28100,80,96,0.0,0,1,4,0,1.0,0.909091,30,0,0,0,0,0,1,1
L30913,70,3607,0.386388,3,31,7,19,1.0,0.920798,1523,0,6,1,1,0,38,1
L30947,67,84,0.0,0,2,6,0,1.0,0.625,15,0,0,0,0,0,2,0
L28095,80,583,0.0,5,66,7,17,1.0,0.426752,201,0,18,1,1,0,13,1
L33059,142,1441,0.0110785,5,187,5,35,0.210526,0.321492,362,30,14,3,3,5,65,1
L33061,77,117,0.0,0,3,2,0,1.0,0.780488,32,0,0,0,0,0,3,0
L33073,73,140,0.0,0,0,4,0,1.0,0.759259,41,0,10,0,0,0,0,0
L33068,71,122,0.0,1,7,4,0,1.0,0.519231,27,0,3,2,2,0,5,0
L33435,77,137,0.0,2,4,1,2,1.0,0.461538,30,0,3,1,1,0,1,0
L33575,123,834,0.471293,7,135,2,48,0.636364,0.32782,218,4,16,3,1,6,75,0
L33456,87,568,0.0,5,50,1,0,1.0,0.4,168,0,16,0,0,0,16,0
L33139,74,403,0.0,4,43,1,5,0.5882350000000001,0.445614,127,7,13,3,1,4,35,0
L33772,67,95,0.0,0,0,1,0,1.0,0.708333,17,0,4,0,0,0,0,0
L33783,67,101,0.0,0,0,6,0,1.0,0.714286,20,0,5,0,0,0,0,0
L537,101,968,0.190476,5,81,12,10,1.0,0.5759310000000001,402,0,18,19,19,17,46,0
L33095,76,367,0.448637,3,43,5,0,0.210526,0.315789,78,15,8,2,2,2,18,0
L33064,109,168,0.0,0,6,3,0,1.0,0.8536590000000001,70,0,0,0,0,3,6,0
L34052,76,186,0.0,0,6,1,0,1.0,0.4456520000000001,41,0,2,2,2,0,6,0
L34060,76,151,0.0,4,14,0,7,0.25,0.138462,9,3,3,3,2,0,8,0
L33447,71,162,0.0,3,15,1,3,1.0,0.318841,22,0,6,2,0,0,11,0
L34117,97,397,0.168378,2,40,1,18,0.363636,0.402299,105,7,14,3,1,6,75,0
L34112,77,140,0.0,0,9,1,5,0.833333,0.580645,36,1,16,3,0,7,80,0
L547,111,675,0.267115,6,103,3,51,0.7,0.320151,170,3,14,3,1,6,71,2
L202,54,111,0.0,0,5,18,0,0.833333,0.913979,85,1,12,18,4,3,30,0
L13137,47,48,0.0,0,0,3,0,1.0,0.941176,32,0,12,16,0,3,34,0
L13301,29,144,0.0,0,8,11,0,0.8888889999999999,0.8211379999999999,101,1,12,16,2,3,33,0
L13304,23,24,0.0,0,0,4,0,1.0,0.8,8,0,12,16,0,3,33,0
L969,32,116,0.0,0,1,40,0,0.5,0.7821779999999999,79,1,16,0,0,0,1,0
L11604,21,100,0.0,0,3,8,0,1.0,0.8554219999999999,71,0,0,0,0,0,3,0
L190,27,365,0.0,0,17,39,0,1.0,0.904192,302,0,12,20,6,2,42,2
L14453,51,52,0.0,0,0,7,0,1.0,0.947368,36,0,12,14,0,2,25,0
L11560,25,79,0.0,0,6,13,0,1.0,0.8644069999999999,51,0,12,20,6,2,31,0
L477,32,302,0.0,0,16,30,0,1.0,0.878676,239,0,12,21,7,6,41,0
L14335,49,68,0.0,0,3,5,0,1.0,0.901961,46,0,12,17,3,2,28,2
L14590,38,39,0.0,0,0,4,0,1.0,0.92,23,0,12,14,0,2,25,0
L238,27,156,0.0,0,8,25,0,1.0,0.880597,118,0,0,3,3,2,8,0
L172,34,390,0.0,0,25,90,0,0.923077,0.8607950000000001,303,2,12,14,14,2,25,0
L214,23,41,0.0,0,2,28,0,1.0,0.84,21,0,0,1,1,0,2,0
L2588,27,40,0.0,0,2,4,0,1.0,0.833333,20,0,12,16,2,2,27,0
L14597,21,40,0.0,0,3,5,0,0.75,0.75,18,1,12,16,2,3,28,0
L10688,35,56,0.0,0,1,11,0,1.0,0.902439,37,0,12,16,0,3,34,0
L14481,26,56,0.0,0,1,1,0,1.0,0.897436,35,0,0,0,0,0,1,0
L14855,27,141,0.0,0,10,7,0,1.0,0.853448,99,0,3,7,7,0,10,0
L15682,21,36,0.0,0,1,2,0,0.5,0.6190479999999999,13,1,2,0,0,0,1,0
L15649,30,41,0.0,0,1,3,0,1.0,0.8846149999999999,23,0,0,0,0,0,1,0
L15354,26,102,0.0,0,3,3,0,1.0,0.882353,75,0,0,0,0,0,3,0
L12982,23,108,0.0,0,6,6,0,1.0,0.788235,67,0,6,12,5,0,16,0
L9374,18,110,0.0,0,26,2,0,0.555556,0.658537,54,12,12,38,12,23,77,0
L9436,19,101,0.0,0,22,2,0,0.5217390000000001,0.684211,52,11,12,37,11,22,73,0
L9478,19,77,0.0,0,16,2,0,0.529412,0.6727270000000001,37,8,12,34,8,19,67,0
L9575,18,26,0.0,0,2,1,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L9515,18,32,0.0,0,4,1,0,0.6,0.625,10,2,12,28,2,13,55,0
L9530,19,41,0.0,0,6,1,0,0.571429,0.666667,16,3,12,29,3,14,57,0
L9548,20,67,0.0,0,12,2,0,0.538462,0.702128,33,6,12,32,6,17,63,0
L9665,18,65,0.0,0,12,1,0,0.6153850000000001,0.681818,30,5,12,33,7,16,63,0
L9698,24,55,0.0,0,3,15,0,1.0,0.8611110000000001,31,0,0,1,1,0,3,0
L9856,18,26,0.0,0,2,1,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L10043,23,34,0.0,0,1,1,0,1.0,0.8235290000000001,14,0,0,0,0,0,4,0
L9832,19,27,0.0,0,2,1,0,0.666667,0.666667,8,1,12,27,1,12,53,0
L9844,18,26,0.0,0,2,1,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L9657,29,153,0.0,0,19,5,0,0.85,0.825,99,3,12,32,12,5,61,0
L9730,27,64,0.0,0,10,61,0,0.545455,0.7209300000000001,31,5,12,26,5,11,51,0
L10134,19,26,0.0,0,1,1,0,1.0,0.727273,8,0,12,27,1,11,52,0
L10143,19,41,0.0,0,6,1,0,0.571429,0.666667,16,3,12,29,3,14,57,0
L9787,21,85,0.0,0,16,13,0,0.647059,0.704918,43,6,12,34,8,17,67,0
L10199,18,75,0.0,0,16,1,0,0.529412,0.660377,35,8,12,34,8,19,67,0
L9930,18,33,0.0,0,4,2,0,0.6,0.647059,11,2,12,28,2,13,55,0
L10264,18,48,0.0,0,8,1,0,0.555556,0.666667,20,4,12,30,4,15,59,0
L9901,18,26,0.0,0,2,2,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L10251,19,27,0.0,0,2,1,0,0.666667,0.666667,8,1,12,27,1,12,53,0
L9891,18,27,0.0,0,2,2,0,0.666667,0.666667,8,1,12,27,1,12,53,0
L10292,18,88,0.0,0,20,1,0,0.52381,0.65625,42,10,12,36,10,21,71,0
L9791,18,108,0.0,0,26,2,0,0.518519,0.654321,53,13,12,39,13,24,77,0
L10376,22,195,0.0,0,38,1,0,0.5897439999999999,0.748428,119,16,12,44,18,27,89,0
L10438,19,33,0.0,0,3,1,0,0.75,0.705882,12,1,12,28,2,12,54,0
L10480,18,34,0.0,0,4,1,0,0.6,0.666667,12,2,12,28,2,13,55,0
L10450,18,40,0.0,0,5,1,0,0.666667,0.695652,16,2,12,29,3,13,56,0
L10465,19,41,0.0,0,5,1,0,0.666667,0.708333,17,2,12,29,3,13,56,0
L10495,21,82,0.0,0,18,1,0,0.526316,0.661017,39,9,12,35,9,20,69,0
L10531,18,31,0.0,0,3,1,0,0.75,0.666667,10,1,12,28,2,12,54,0
L10546,19,27,0.0,0,2,1,0,0.666667,0.666667,8,1,12,27,1,12,53,0
L10558,19,47,0.0,0,8,1,0,0.555556,0.655172,19,4,12,30,4,15,59,0
L10579,19,34,0.0,0,4,1,0,0.6,0.666667,12,2,12,28,2,13,55,0
L10651,18,40,0.0,0,6,1,0,0.571429,0.652174,15,3,12,29,3,14,57,0
L9795,21,149,0.0,0,35,2,0,0.527778,0.683761,80,17,12,44,18,28,86,0
L10669,19,34,0.0,0,4,1,0,0.6,0.666667,12,2,12,28,2,13,55,0
L9802,18,76,0.0,0,13,3,0,0.642857,0.722222,39,5,12,34,8,16,64,0
L10723,18,26,0.0,0,2,1,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L10735,19,49,0.0,0,8,1,0,0.555556,0.677419,21,4,12,30,4,15,59,0
L10756,18,26,0.0,0,2,1,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L10768,19,27,0.0,0,2,1,0,0.666667,0.666667,8,1,12,27,1,12,53,0
L10780,18,65,0.0,0,14,1,0,0.533333,0.636364,28,7,12,33,7,18,65,0
L10700,22,132,0.0,0,22,2,0,0.695652,0.742574,75,7,12,37,11,18,73,0
L10858,19,40,0.0,0,6,1,0,0.571429,0.652174,15,3,12,29,3,14,57,0
L10876,18,26,0.0,0,2,3,0,0.666667,0.636364,7,1,12,27,1,12,53,0
L9816,19,124,0.0,0,29,3,0,0.533333,0.6736840000000001,64,14,12,41,15,25,80,0
L10939,19,61,0.0,0,12,1,0,0.538462,0.658537,27,6,12,32,6,17,63,0
L10966,26,187,0.0,0,34,2,0,0.657143,0.744966,111,12,12,40,14,23,85,0
L9806,20,100,0.0,0,15,5,0,0.6875,0.743243,55,5,12,34,8,16,66,0
L9810,21,83,0.0,0,11,5,0,0.666667,0.75,45,4,12,31,5,15,62,0
L11125,18,112,0.0,0,23,1,0,0.625,0.702381,59,9,12,37,11,20,74,0
L9917,18,25,0.0,0,2,2,0,0.666667,0.6,6,1,12,27,1,12,53,0
L11172,18,33,0.0,0,4,1,0,0.6,0.647059,11,2,12,28,2,13,55,0
L14484,19,33,0.0,0,1,1,0,1.0,0.833333,15,0,0,0,0,0,1,0
L14807,23,399,0.0,0,24,3,0,1.0,0.839888,299,0,4,6,6,6,24,0
L16077,21,39,0.0,0,1,3,0,0.5,0.625,15,1,3,0,0,0,1,0
L923,28,90,0.0,0,2,3,0,1.0,0.8309860000000001,59,0,0,0,0,0,2,0
L1048,35,142,0.0,0,1,9,0,1.0,0.8455280000000001,104,0,16,0,0,0,1,0
L696,31,108,0.0,0,7,4,0,1.0,0.8690479999999999,73,0,0,4,4,0,7,0
L1079,36,167,0.0,0,13,4,0,0.928571,0.884058,122,1,0,5,5,1,13,0
L1536,70,189,0.0,0,6,16,0,1.0,0.951807,158,0,0,6,6,0,6,0
L1345,55,241,0.0,0,12,14,0,1.0,0.925743,187,0,0,12,12,0,12,0
L1290,58,372,0.0,0,11,9,0,1.0,0.924198,317,0,0,0,0,1,11,0
L1293,46,106,0.0,0,2,10,0,1.0,0.885417,85,0,0,0,0,0,2,0
L9587,45,228,0.0,0,8,9,0,1.0,0.917476,189,0,0,0,0,1,8,0
L3188,67,108,0.0,0,1,17,0,1.0,0.948454,92,0,0,0,0,0,1,0
L1019,42,121,0.0,0,3,17,0,1.0,0.925926,100,0,0,0,0,0,3,0
L2063,43,366,0.0,0,14,3,0,1.0,0.813665,262,0,0,0,0,1,14,0
L3151,49,319,0.0,0,14,25,0,1.0,0.777778,217,0,5,5,5,5,14,0
L1325,43,124,0.0,0,4,22,0,1.0,0.944954,103,0,0,4,4,0,4,0
L2101,50,205,0.0,0,7,9,0,1.0,0.928571,169,0,0,0,0,5,7,0
L162,35,142,0.0,1,9,49,0,1.0,0.677966,80,0,1,2,2,0,6,0
L379,29,42,0.0,0,1,15,1,1.0,0.7741939999999999,24,0,1,2,0,0,7,0
L382,29,42,0.0,0,1,16,1,1.0,0.78125,25,0,1,2,0,0,7,0
L376,34,262,0.0,1,11,18,6,1.0,0.728889,164,0,5,6,4,0,15,0
L37054,36,63,0.0,0,2,1,0,1.0,0.9,45,0,0,7,1,7,16,0
L1466,59,413,0.0,0,14,13,0,1.0,0.93733,344,0,0,6,6,6,14,0
L1296,47,139,0.0,0,4,4,0,1.0,0.869919,107,0,0,0,0,0,4,0
L1299,45,209,0.0,0,7,3,0,1.0,0.904255,170,0,0,0,0,0,7,0
L36390,64,308,0.327935,1,20,0,4,1.0,0.666667,174,0,3,6,6,1,12,0
L20532,46,599,0.19256,2,71,3,6,1.0,0.545455,282,0,2,12,12,7,26,1
L1287,56,445,0.0,0,17,4,0,1.0,0.803665,307,0,0,0,0,1,17,0
L21824,50,210,0.0,0,10,2,4,1.0,0.71345,122,0,4,4,4,4,10,0
L36681,65,687,0.0,2,20,2,8,1.0,0.727528,259,0,5,5,5,0,20,0
L36815,55,1006,0.0,3,83,2,44,1.0,0.478708,326,0,19,6,6,7,43,0
L37045,49,127,0.0,1,4,4,0,1.0,0.745283,79,0,0,0,0,0,3,0
L37052,52,767,0.0,1,63,0,28,1.0,0.597201,384,0,6,7,7,8,36,0
L37222,51,524,0.0,1,24,0,19,1.0,0.650888,220,0,3,0,0,6,30,0
L37354,48,134,0.0,2,10,1,4,1.0,0.594828,69,0,0,0,0,0,3,0
L5734,98,282,0.32876700000000003,1,17,3,3,1.0,0.7135130000000001,132,0,0,1,1,2,12,0
L5785,84,342,0.219178,1,18,2,3,1.0,0.735537,178,0,6,1,1,7,17,0
L5798,68,154,0.0,1,8,2,0,1.0,0.632911,50,0,1,2,2,0,6,0
L5806,80,268,0.716895,3,24,2,1,1.0,0.325301,54,0,1,0,0,0,6,1
L5817,65,87,0.0,0,2,4,0,1.0,0.666667,16,0,0,0,0,0,2,0
L5976,108,476,0.922353,1,31,3,13,1.0,0.655556,236,0,0,3,3,1,17,0
L6050,83,254,0.385542,1,10,2,3,1.0,0.770115,134,0,2,1,1,3,9,0
L12326,507,560,0.0,0,4,1,0,1.0,0.607843,31,0,1,1,1,0,4,0
L11951,70,251,0.133858,1,31,0,5,0.07142860000000001,0.113636,15,26,42,62,12,34,186,2
L12016,70,218,0.0,0,23,0,3,0.08333330000000001,0.101852,11,22,42,61,11,33,182,2
L12058,70,190,0.182796,1,21,0,7,0.111111,0.141304,13,16,42,58,8,30,176,2
L12155,70,99,0.0,0,3,0,4,0.5,0.392857,11,2,42,51,1,23,162,2
L12095,70,110,0.0,0,5,0,3,0.333333,0.305556,11,4,42,52,2,24,164,2
L12110,70,123,0.0,0,7,0,4,0.25,0.25,11,6,42,53,3,25,166,2
L12128,70,158,0.0,0,13,1,3,0.14285699999999998,0.16176500000000002,11,12,42,56,6,28,172,2
L12167,78,276,0.0,3,32,0,15,0.0909091,0.277108,46,10,6,1,1,1,10,2
L12244,70,169,0.333333,1,17,0,6,0.153846,0.16455699999999998,13,11,42,57,6,27,172,2
L12272,89,495,0.0,5,49,7,7,1.0,0.532808,203,0,13,2,2,0,9,2
L12426,70,99,0.0,0,3,0,3,0.5,0.392857,11,2,42,51,1,23,162,2
L12605,75,130,0.0,1,4,0,2,1.0,0.5818180000000001,32,0,4,2,1,0,13,1
L12402,70,99,0.0,0,3,0,3,0.5,0.392857,11,2,42,51,1,23,162,2
L12414,70,99,0.0,0,3,0,4,0.5,0.392857,11,2,42,51,1,23,162,2
