ID,CC,NL,WMC,CBOI,NOI,AD,CD,CLOC,PUA,NA,NG,NLG,NS,TNM,bug
L4670,0.357367,7,44,7,5,0.37037,0.231481,50,17,204,1,0,0,56,0
L6172,0.252525,1,10,1,2,0.4,0.232143,13,6,219,5,3,4,35,0
L3468,0.0,2,35,121,3,0.0740741,0.0487805,10,25,214,2,2,2,26,0
L4016,0.0,5,32,8,3,0.0666667,0.0534351,7,14,206,1,0,0,41,0
L4123,0.0,3,7,2,0,0.0,0.0,0,3,0,0,0,0,2,0
L5897,0.0,1,3,1,2,0.333333,0.2,4,2,215,3,1,2,28,0
L6168,0.0,0,4,1,1,0.8,0.475,19,1,9,6,0,1,13,0
L3749,0.17289100000000002,6,31,14,9,0.65,0.321429,81,7,204,3,2,0,48,1
L7213,0.0,0,2,1,1,0.666667,0.368421,7,1,8,6,0,0,11,0
L7227,0.0,0,3,1,1,0.75,0.4,12,1,10,6,0,0,12,0
L3450,0.168691,6,36,13,9,0.571429,0.276423,68,9,205,3,2,0,49,0
L4666,0.0,0,2,4,0,0.0,0.0,0,3,204,1,0,0,33,0
L5110,0.181452,1,15,5,5,0.28571399999999997,0.269663,24,10,205,2,1,0,41,0
L4678,0.293772,7,48,13,8,0.407407,0.22519099999999997,59,16,204,1,0,0,56,0
L3746,0.162521,7,29,17,9,0.65,0.296296,64,7,204,1,0,0,47,1
L3752,0.11230899999999999,6,35,8,13,0.545455,0.33241,120,10,205,3,2,0,49,1
L9302,0.462963,0,5,0,1,0.166667,0.1875,6,5,217,4,2,2,31,0
L8691,0.0,3,13,1,2,0.0,0.016393400000000002,1,4,4,0,0,0,3,0
L9337,0.0,0,3,0,0,0.0,0.0,0,4,0,0,0,0,3,0
L4688,0.28571399999999997,3,23,17,6,0.555556,0.317073,52,8,204,2,1,0,45,0
L6867,0.0,1,13,2,2,0.07692310000000001,0.0454545,3,12,224,5,3,3,38,0
L3438,0.0,1,33,111,4,0.46875,0.35748800000000003,74,17,204,1,1,0,31,0
L3441,0.0,2,8,87,3,0.0,0.0,0,7,2,1,1,0,6,0
L9514,0.15311,2,28,42,0,0.294118,0.15596300000000002,17,12,1,3,3,0,16,1
L9446,0.321429,1,10,0,4,0.375,0.303571,17,5,204,1,0,0,35,0
L10329,0.320755,1,11,1,10,0.0,0.0,0,9,9,2,0,4,17,0
L10385,0.0,3,8,1,6,0.0,0.0,0,5,38,3,2,4,34,0
L10431,0.0,0,0,19,0,1.0,0.272727,18,0,16,0,0,0,0,0
L10435,0.0,5,42,4,0,0.647059,0.27979299999999996,54,6,11,4,4,2,16,0
L10525,0.0,0,1,1,0,0.0,0.0,0,2,0,0,0,0,1,0
L10533,0.0,2,20,0,15,0.0,0.027522900000000003,3,12,15,3,1,4,21,0
L10733,0.0,1,51,4,42,0.0232558,0.016393400000000002,3,42,21,24,24,3,42,0
L3199,0.0,0,0,7,0,0.0,0.0,0,1,0,0,0,1,1,0
L3194,0.0497316,5,266,47,49,0.873016,0.25395500000000004,305,8,42,43,43,2,560,1
L3204,0.0,3,27,10,16,0.8461540000000001,0.4382720000000001,71,2,6,2,2,0,13,0
L10599,0.0,4,22,3,16,0.75,0.246988,41,1,8,2,2,0,21,0
L11617,0.0,6,21,1,4,0.777778,0.432432,48,2,12,4,2,3,17,0
L12240,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L10928,0.0,0,1,2,0,0.0,0.0,0,2,0,0,0,1,1,0
L11181,0.0,0,1,6,0,0.0,0.0,0,2,0,0,0,0,1,0
L11749,0.296512,2,13,1,12,0.0,0.0,0,10,10,2,0,4,18,0
L12248,0.0,2,6,0,8,0.0,0.0,0,4,11,2,0,4,20,0
L12218,0.0,5,40,2,12,0.777778,0.315217,58,4,9,2,2,3,17,1
L12361,0.08916080000000001,5,27,0,24,0.666667,0.260355,44,1,1,0,0,0,2,1
L12416,0.0,2,15,0,9,0.0,0.0338983,2,11,11,4,2,4,19,0
L12370,0.042929300000000004,1,48,4,39,0.0238095,0.0552486,10,41,22,23,23,1,70,1
L12653,0.0,4,14,1,15,0.0,0.0877193,5,5,39,3,2,4,33,0
L10386,0.0,4,56,5,1,0.875,0.204724,52,1,38,2,2,4,14,0
L10330,0.213873,2,14,38,5,0.0,0.016128999999999998,1,8,7,2,2,3,13,0
L12790,0.0,2,17,2,0,0.8888889999999999,0.352113,50,1,14,2,2,0,10,0
L12881,0.13,3,10,1,5,0.5,0.219178,16,2,8,1,1,0,4,0
L12922,0.0,3,16,0,8,0.0,0.0327869,2,12,10,4,2,4,20,0
L12950,0.0,3,13,0,4,0.0,0.0196078,1,9,13,4,2,3,17,0
L12973,0.0,4,12,1,11,0.0,0.055555600000000004,3,5,40,3,2,4,35,0
L11515,0.24615399999999998,3,12,4,2,0.11111099999999999,0.0740741,4,8,9,2,0,3,17,0
L13017,0.0,2,22,0,11,0.11111099999999999,0.0952381,10,8,13,4,2,3,20,0
L12249,0.0,3,15,2,10,0.0,0.11111099999999999,8,9,10,2,0,4,17,0
L13071,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L12402,0.0,3,27,1,12,0.11111099999999999,0.149254,20,8,14,2,0,3,22,1
L3209,0.0,4,76,14,32,0.852941,0.365116,157,5,25,8,8,5,35,0
L6795,0.0,2,25,3,4,0.941176,0.316129,49,1,8,12,12,0,16,0
L13476,0.0,0,7,0,0,0.0,0.0,0,8,2,6,6,0,7,0
L13495,0.0914135,7,255,24,27,0.769231,0.190202,198,12,31,3,3,0,54,1
L13852,0.0,0,0,11,0,1.0,0.190476,4,0,14,0,0,0,0,0
L13867,0.0,4,78,6,4,0.793103,0.31828,148,6,27,0,0,5,35,0
L14072,0.0,1,4,1,0,0.0,0.326087,15,3,2,1,1,0,2,1
L14083,0.0,1,3,0,0,0.0,0.4102560000000001,16,2,3,1,0,0,3,0
L10958,0.0,3,41,18,1,1.0,0.328829,73,0,4,0,0,0,18,0
L14094,0.0,0,2,2,0,1.0,0.391304,9,0,4,0,0,0,1,0
L13258,0.0,0,1,2,0,0.0,0.0,0,2,0,0,0,0,1,0
L13514,0.0,0,1,1,0,0.5,0.333333,4,1,2,0,0,0,1,0
L4634,0.0,0,0,4,0,0.0,0.0,0,1,7,0,0,0,0,0
L3222,0.0,0,2,2,0,0.0,0.0,0,3,3,0,0,0,2,0
L11873,0.0,2,36,1,5,0.0384615,0.0175439,2,25,3,1,1,9,26,1
L13193,0.0,3,9,1,0,0.2,0.108696,5,4,2,2,2,8,27,0
L14964,0.21651399999999998,5,213,6,14,0.851852,0.25597600000000004,257,4,65,2,2,9,47,0
L3178,0.0,1,4,4,0,1.0,0.6382979999999999,30,0,1,0,0,0,3,0
L15037,0.0,0,23,1,0,0.0,0.0,0,24,0,0,0,8,23,0
L14202,0.371373,2,41,7,4,0.07142860000000001,0.389744,76,13,25,2,2,8,31,1
L14293,0.181452,3,22,1,5,0.375,0.185841,21,5,30,2,0,8,38,0
L14294,0.0,3,13,3,2,0.0,0.07017539999999999,4,7,30,2,0,8,35,0
L14375,0.0,1,15,1,3,0.0,0.0,0,12,30,2,0,8,41,0
L14403,0.0775623,3,55,1,13,0.333333,0.194139,53,8,33,2,0,8,45,0
L14472,0.169929,4,92,2,12,0.0526316,0.100287,35,18,61,2,0,17,62,1
L14473,0.0,3,30,5,0,0.14285699999999998,0.104046,18,6,53,2,0,13,50,1
L14678,0.0,0,11,1,3,0.0,0.0,0,12,53,2,0,13,49,0
L14705,0.0,2,47,1,27,0.0454545,0.087156,19,21,65,2,0,21,61,0
L14731,0.238746,3,80,2,18,0.0,0.0973451,33,16,61,2,0,14,58,1
L3231,0.0,5,36,3,20,0.07142860000000001,0.0258621,3,13,12,3,3,9,13,0
L13777,0.26371500000000003,5,76,3,0,0.714286,0.263587,97,6,6,12,12,6,25,0
L15561,0.2526,4,59,1,11,0.714286,0.29927,82,6,4,11,11,6,22,1
L15630,0.0,0,1,0,0,0.0,0.0,0,2,9,1,1,0,1,0
L14925,0.0,3,32,1,0,0.272727,0.2,26,16,17,1,1,1,21,1
L15708,0.0,1,21,2,13,0.0,0.0121951,1,20,16,0,0,1,20,0
L15772,0.38310900000000003,3,66,0,1,0.631579,0.22713899999999998,77,7,5,5,5,3,20,0
L15876,0.0,4,20,1,29,1.0,0.451219,74,0,222,28,2,9,83,0
L15916,0.0,3,32,2,7,0.666667,0.373913,86,3,9,6,6,3,17,1
L15867,0.0,0,1,2,0,0.5,0.4,4,1,0,0,0,0,1,0
L15785,0.267631,6,75,4,26,0.958333,0.46166999999999997,271,1,8,6,6,3,26,1
L16150,0.0,3,46,1,20,1.0,0.413897,137,0,10,2,2,3,29,0
L16033,0.134209,13,165,3,52,0.9,0.326763,315,2,21,8,8,7,34,0
L16572,0.0,6,11,2,6,0.333333,0.12676099999999998,9,2,0,1,1,0,2,1
L16460,0.0,2,17,1,8,0.8888889999999999,0.462121,61,1,4,3,3,1,10,0
L10540,0.0,2,26,4,0,0.0526316,0.0222222,2,18,4,0,0,1,19,1
L16664,0.0,3,11,0,0,0.333333,0.253731,17,2,1,0,0,0,2,0
L31043,0.0,0,0,20,0,1.0,0.703704,114,0,22,0,0,0,0,0
L17558,0.0,0,66,132,0,1.0,0.894366,762,0,15,49,49,3,66,0
L17661,0.0,0,10,28,0,1.0,0.777778,49,0,1,3,3,2,10,0
L18980,0.0,0,4,25,0,1.0,0.855556,77,0,0,0,0,0,4,0
L31340,0.0,0,6,1,5,1.0,0.6714289999999999,47,0,2,5,0,1,21,0
L31376,0.0,0,2,3,0,1.0,0.633333,19,0,0,0,0,0,2,0
L31342,0.23114,4,43,8,1,1.0,0.43262399999999995,122,0,2,5,5,1,15,0
L31440,0.0,0,2,16,0,1.0,0.8639459999999999,127,0,15,0,0,0,2,0
L17178,0.0,0,25,52,0,1.0,0.8931030000000001,259,0,3,9,9,4,25,0
L821,0.051835900000000004,3,41,27,3,1.0,0.587444,262,0,9,8,8,2,19,1
L30218,0.0,0,1,12,0,1.0,0.766667,23,0,3,1,1,0,1,0
L31667,0.240143,2,19,1,4,1.0,0.523605,122,0,7,0,0,0,13,0
L31752,0.0,3,21,3,1,1.0,0.710963,214,0,6,0,0,0,5,0
L31798,0.0,0,8,0,0,1.0,0.9038459999999999,94,0,0,2,2,2,8,0
L31830,0.0,1,7,0,1,0.6,0.5,30,2,7,0,0,0,9,0
L32146,0.224242,2,15,22,5,1.0,0.592965,118,0,7,4,4,2,15,0
L32197,0.22073099999999998,4,234,51,22,1.0,0.5221680000000001,954,0,40,55,45,4,96,0
L18429,0.283945,2,31,3,20,1.0,0.325153,53,0,40,55,2,4,564,0
L32518,0.20765,2,26,3,3,1.0,0.26865700000000003,36,0,40,55,1,4,292,0
L33436,0.0657452,5,192,0,16,0.835052,0.67235,1459,16,39,57,57,9,109,0
L678,0.164927,5,88,6,27,1.0,0.475034,352,0,14,11,7,2,25,0
L34341,0.0,2,15,1,5,1.0,0.6714289999999999,141,0,3,3,3,2,11,0
L1759,0.0,1,13,7,9,1.0,0.583942,80,0,2,5,5,0,9,0
L771,0.0,2,11,6,11,1.0,0.52381,66,0,4,2,2,0,5,1
L18076,0.0,3,112,5,21,1.0,0.617851,713,0,3,39,39,12,91,0
L34757,0.868526,3,11,1,3,0.8,0.23376599999999997,18,1,5,0,0,0,9,0
L31832,0.529126,3,19,5,5,0.666667,0.326087,45,2,5,0,0,0,5,0
L24937,0.120585,5,51,3,16,1.0,0.29141100000000003,95,0,3,0,0,1,10,0
L27994,0.0,1,17,12,2,1.0,0.5198020000000001,105,0,19,7,7,0,14,1
L32028,0.0,0,5,6,0,1.0,0.8545450000000001,47,0,0,0,0,3,5,0
L29801,0.20282999999999998,3,108,5,7,0.5,0.429972,307,20,13,3,3,7,42,0
L35172,0.0,5,38,1,9,0.909091,0.363402,141,1,15,0,0,3,12,0
L35268,0.0,0,6,1,0,1.0,0.531646,42,0,4,4,4,0,6,0
L29687,0.164786,6,231,3,39,1.0,0.43770600000000004,664,0,51,60,25,5,111,1
L31928,0.0,0,32,2,1,0.0625,0.309859,22,30,6,19,19,3,32,0
L29796,0.11678399999999999,5,213,3,69,1.0,0.505322,997,0,70,57,22,7,138,1
L34276,0.0,2,30,2,19,0.8888889999999999,0.587302,148,1,78,59,2,7,147,0
L35782,0.0,2,22,1,2,1.0,0.614286,129,0,3,12,12,0,13,0
L20770,0.0,1,17,6,0,0.923077,0.534722,77,1,3,0,0,1,13,0
L22702,0.0,0,5,1,0,1.0,0.589286,33,0,1,0,0,1,5,0
L36520,0.0,2,32,1,0,1.0,0.4341640000000001,122,0,10,6,6,1,11,0
L30028,0.0,5,58,2,2,1.0,0.659609,405,0,5,3,3,2,30,0
L311,0.189526,4,29,8,4,0.714286,0.552941,141,4,1,0,0,0,13,0
L36071,0.0,2,7,0,0,1.0,0.5877859999999999,77,0,25,0,0,1,4,0
L23822,0.341463,5,123,19,2,1.0,0.5,569,0,16,4,4,2,27,1
L36290,0.0,4,11,1,0,1.0,0.386139,39,0,0,0,0,0,1,0
L21722,0.268293,1,15,5,4,1.0,0.482759,70,0,4,0,0,3,28,1
L34780,0.276292,3,37,4,0,1.0,0.46731999999999996,143,0,4,0,0,2,18,1
L36404,0.24031,4,47,0,4,1.0,0.526767,246,0,4,4,4,3,17,0
L29291,0.0,2,10,2,0,1.0,0.520833,50,0,0,0,0,0,5,0
L36769,0.0,0,3,1,0,1.0,0.5675680000000001,42,0,7,0,0,0,3,0
L36499,0.0,0,1,1,0,1.0,0.645161,20,0,3,0,0,0,1,0
L20754,0.0,1,16,3,11,1.0,0.763754,236,0,2,5,5,0,11,0
L20414,0.0,0,1,3,0,1.0,0.733333,11,0,0,0,0,1,1,0
L25709,0.136522,3,78,7,0,1.0,0.431005,253,0,4,0,0,3,30,0
L30256,0.0,2,12,2,2,1.0,0.492188,63,0,2,2,2,0,7,0
L36585,0.0,2,7,1,1,0.333333,0.25,13,2,4,0,0,0,3,0
L20411,0.0,0,4,34,0,0.8,0.847826,39,1,0,3,3,0,4,0
L1735,0.0,6,16,3,0,1.0,0.446429,50,0,2,3,3,0,5,0
L1429,0.216667,6,87,47,4,1.0,0.45025299999999996,267,0,5,9,9,0,28,0
L36973,0.0,0,1,0,0,1.0,0.736842,14,0,0,0,0,0,1,0
L20109,0.0,0,12,9,0,1.0,0.653846,85,0,1,4,4,0,8,0
L37189,0.0,0,10,0,0,1.0,0.7076020000000001,121,0,4,4,4,4,10,0
L37241,0.0,0,2,4,3,1.0,0.6,21,0,1,0,0,0,2,0
L21109,0.102273,2,17,2,0,1.0,0.421429,59,0,6,2,2,0,8,0
L37282,0.48377600000000004,3,26,1,0,1.0,0.430939,78,0,4,3,3,0,11,0
L37328,0.341014,2,18,0,1,1.0,0.458904,67,0,4,1,1,0,10,0
L17129,0.604478,2,21,8,0,1.0,0.4375,70,0,4,1,1,0,11,0
L37407,0.782566,4,60,0,0,1.0,0.39819,176,0,5,0,0,2,18,0
L18464,0.774163,4,61,13,0,1.0,0.41176499999999994,189,0,7,0,0,2,18,0
L38348,0.0,2,38,12,3,1.0,0.42934799999999995,79,0,0,3,3,0,3,1
L633,0.0895118,5,63,7,6,1.0,0.255102,100,0,4,1,1,1,10,0
L22923,0.0,3,9,2,1,1.0,0.341463,28,0,2,0,0,0,4,0
L38358,0.07047619999999999,5,261,1,2,1.0,0.365976,512,0,12,9,9,7,43,1
L26095,0.0,0,80,2,1,1.0,0.640221,694,0,0,32,32,12,80,0
L2883,0.0,0,3,36,0,1.0,0.581395,25,0,1,1,1,0,3,0
L38924,0.0,0,1,0,0,1.0,0.5625,9,0,0,0,0,0,1,0
L38929,0.071754,5,77,2,0,1.0,0.405039,209,0,9,0,0,0,21,0
L39052,0.0,3,14,8,0,1.0,0.45205500000000004,33,0,0,0,0,0,4,0
L18547,0.0,0,37,38,0,1.0,0.9265909999999999,568,0,0,1,1,0,37,0
L31545,0.0,0,4,14,0,1.0,0.8,36,0,0,0,0,0,4,0
L25789,0.0,2,7,14,0,1.0,0.339806,35,0,19,2,2,0,3,0
L37025,0.0,0,1,0,0,1.0,0.33928600000000003,19,0,20,3,1,0,4,0
L37034,0.0,0,1,0,0,1.0,0.393443,24,0,20,3,1,0,4,0
L37045,0.0,0,1,0,0,1.0,0.5625,27,0,20,3,1,0,4,0
L37056,0.0,0,1,0,0,1.0,0.442308,23,0,20,3,1,0,4,0
L37067,0.0,0,1,0,0,1.0,0.366667,22,0,20,3,1,0,4,0
L37078,0.0,0,1,0,0,1.0,0.385965,22,0,20,3,1,0,4,0
L37089,0.0,0,1,0,0,1.0,0.385965,22,0,20,3,1,0,4,0
L37100,0.0,0,1,0,0,1.0,0.396552,23,0,20,3,1,0,4,0
L37111,0.0,0,1,0,0,1.0,0.396552,23,0,20,3,1,0,4,0
L37122,0.0,0,1,0,0,1.0,0.333333,19,0,20,3,1,0,4,0
L37133,0.0,0,1,0,0,1.0,0.39215700000000003,20,0,20,3,1,0,4,0
L37144,0.0,0,1,0,0,1.0,0.39215700000000003,20,0,20,3,1,0,4,0
L37560,0.32062199999999996,10,186,6,10,1.0,0.585699,1073,0,19,30,30,4,63,0
L37908,0.0,2,11,0,0,1.0,0.5625,90,0,2,0,0,1,3,0
L37619,0.0,0,3,6,0,1.0,0.516667,31,0,7,1,1,0,3,0
L38309,0.0,1,7,1,15,1.0,0.275862,24,0,2,0,0,0,5,0
L37588,0.0,1,6,2,5,1.0,0.782353,133,0,18,9,0,4,26,0
L37945,0.354667,3,69,4,5,1.0,0.41889099999999996,204,0,12,9,9,4,22,0
L37604,0.0,2,65,1,4,1.0,0.65288,442,0,6,13,13,12,33,0
L37948,0.0,0,4,4,0,1.0,0.830189,44,0,0,2,2,2,4,0
L37596,0.0,1,8,3,7,1.0,0.8,156,0,12,9,0,5,27,0
L30533,0.0,1,17,1,4,1.0,0.550239,115,0,5,3,3,4,15,0
L41259,0.653266,0,13,0,7,1.0,0.715356,191,0,1,1,1,0,12,0
L648,0.132159,1,19,10,4,1.0,0.6852590000000001,172,0,10,20,5,2,35,0
L35792,0.16185,9,143,7,8,1.0,0.47410699999999995,531,0,9,15,15,1,24,0
L42543,0.0,0,1,1,0,1.0,0.777778,14,0,0,1,1,0,1,0
L25259,0.0539499,1,40,93,15,0.966667,0.636727,319,1,1,5,5,0,31,0
L26098,0.0,0,5,7,0,0.833333,0.666667,16,1,0,0,0,0,5,0
L16938,0.0,0,2,38,0,1.0,0.736842,14,0,0,1,1,1,2,0
L30221,0.0,0,3,4,0,1.0,0.583333,14,0,0,0,0,0,3,1
L42819,0.0,0,1,0,0,1.0,0.692308,9,0,0,0,0,0,1,0
L17716,0.116146,4,147,4,2,0.9672129999999999,0.48548800000000003,552,2,8,9,9,6,61,0
L813,0.08304199999999999,3,97,12,24,0.9649120000000001,0.641998,694,2,13,12,12,10,86,0
L46044,0.0,0,1,1,0,1.0,0.62963,17,0,2,0,0,0,1,0
L26717,0.250799,3,41,4,5,1.0,0.424437,132,0,2,5,5,1,12,0
L17075,0.134228,6,38,20,15,1.0,0.578692,239,0,6,7,7,4,21,0
L26101,0.0,0,2,1,0,1.0,0.777778,21,0,0,0,0,0,2,0
L1743,0.34416399999999997,2,41,44,30,1.0,0.5,241,0,10,4,4,1,17,0
L46287,0.7262569999999999,0,10,2,7,1.0,0.7205239999999999,165,0,0,0,0,0,9,0
L762,0.0,4,110,155,31,0.848101,0.525373,528,12,38,36,32,13,95,1
L44663,0.147465,3,35,4,1,1.0,0.36595700000000003,86,0,2,5,5,1,13,0
L1528,0.0,0,1,3,0,1.0,0.782609,18,0,0,0,0,0,1,0
L17195,0.0,0,2,3,2,1.0,0.607143,17,0,2,5,0,1,15,0
L42684,0.0,0,1,25,0,1.0,0.789474,15,0,0,0,0,0,1,0
L16925,0.0,0,12,30,0,1.0,0.6688310000000001,103,0,0,0,0,0,12,0
L39303,0.0,0,4,1,3,1.0,0.55814,24,0,37,40,2,15,144,0
L27229,0.0,3,53,7,22,0.958333,0.458333,220,1,29,28,10,11,104,1
L39465,0.28880900000000004,4,17,3,16,1.0,0.39411799999999997,67,0,36,37,1,14,136,0
L39520,0.186441,1,7,1,5,1.0,0.512821,40,0,36,37,1,14,133,0
L28957,0.0,1,8,7,7,1.0,0.657895,75,0,37,38,2,15,141,1
L39563,0.0,0,12,1,0,1.0,0.848485,84,0,0,3,3,3,12,0
L17652,0.153515,4,41,2,34,1.0,0.30363,92,0,39,37,1,15,138,1
L39659,0.13733900000000002,1,17,1,17,0.916667,0.476821,72,1,40,39,3,16,149,0
L27244,0.12676099999999998,2,25,4,27,1.0,0.4212770000000001,99,0,40,39,3,16,145,0
L27185,0.0749414,3,31,5,27,1.0,0.494118,126,0,33,33,5,13,122,0
L39875,0.0,2,16,1,2,0.75,0.480519,37,1,2,0,0,0,15,0
L39934,0.0,2,7,2,2,1.0,0.421687,35,0,2,2,2,0,4,0
L23762,0.043478300000000004,3,77,28,29,1.0,0.59954,521,0,36,36,18,14,130,1
L40175,0.13009400000000002,4,32,1,21,1.0,0.25523,61,0,40,37,1,15,134,1
L40250,0.0297436,5,89,10,30,1.0,0.323529,176,0,17,20,12,6,106,1
L17664,0.0775862,3,24,3,23,1.0,0.45,90,0,39,41,3,16,152,1
L28893,0.206107,1,9,4,10,1.0,0.664,83,0,38,40,2,16,147,0
L39324,0.0,0,1,8,0,1.0,0.666667,8,0,0,1,1,0,1,0
L17711,0.0,0,2,2,2,0.5,0.4,6,1,38,40,0,16,149,1
L40601,0.0,3,18,1,16,1.0,0.43428599999999995,76,0,30,31,3,12,112,1
L27381,0.226804,1,7,3,3,1.0,0.5604399999999999,51,0,36,37,1,14,134,1
L40491,0.0,0,2,5,0,1.0,0.814815,22,0,0,2,2,0,2,0
L40674,0.43103400000000003,5,9,1,8,1.0,0.38043499999999997,35,0,38,38,0,15,144,0
L26806,0.14591400000000002,6,56,4,33,1.0,0.377828,167,0,38,36,2,14,143,1
L40781,0.27004,7,403,16,57,0.175,0.241252,393,33,26,4,4,0,50,1
L27155,0.0,2,36,8,24,1.0,0.44128100000000003,124,0,38,40,4,18,145,0
L40847,0.0,6,20,1,8,1.0,0.6023390000000001,103,0,39,40,0,18,150,0
L1750,0.155446,3,124,25,28,1.0,0.46679499999999996,485,0,11,21,4,1,65,1
L41688,0.0,2,7,2,0,1.0,0.46913599999999994,38,0,2,2,2,0,3,0
L41703,0.0,1,4,4,2,1.0,0.380488,78,0,39,1,1,0,3,0
L41835,0.0,2,7,5,0,1.0,0.247387,71,0,58,0,0,0,1,0
L42015,0.223152,6,109,1,5,1.0,0.239564,132,0,6,2,2,0,10,1
L42106,0.0,0,0,9,0,1.0,0.877064,478,0,64,0,0,0,0,0
L41331,0.0,3,43,12,1,1.0,0.47861000000000004,179,0,6,17,17,0,20,1
L42242,0.0,0,0,3,0,1.0,0.709677,22,0,6,0,0,0,0,0
L42253,0.0,0,0,0,0,1.0,0.571429,4,0,0,0,0,0,0,0
L1726,0.159878,5,222,4,10,1.0,0.361168,705,0,11,3,3,1,58,1
L42867,0.0,0,2,0,2,1.0,0.631579,12,0,2,7,0,3,46,0
L42884,0.0,0,1,0,3,1.0,0.631579,12,0,2,7,0,3,46,0
L42892,0.0,2,7,0,5,1.0,0.5,27,0,5,9,0,6,71,0
L42916,0.0,1,4,0,2,1.0,0.52,13,0,3,8,0,4,54,0
L42922,0.0,0,1,0,5,1.0,0.6875,22,0,2,7,0,3,46,0
L23772,0.0,3,6,1,8,1.0,0.491803,30,0,1,5,0,1,37,0
L42944,0.0,2,5,0,6,1.0,0.432432,16,0,2,10,0,3,53,0
L42957,0.471591,2,8,0,9,1.0,0.22033899999999998,13,0,2,7,0,3,46,0
L16945,0.201923,2,12,3,7,0.875,0.5389609999999999,83,1,5,7,2,2,43,1
L43001,0.549669,2,7,0,7,1.0,0.236364,13,0,2,7,0,3,46,0
L43009,0.0,0,2,0,0,1.0,0.6153850000000001,16,0,1,5,0,1,37,0
L43019,0.0,0,1,0,3,1.0,0.631579,12,0,2,7,0,3,46,0
L43025,0.0,1,2,0,2,1.0,0.580645,18,0,2,10,0,3,53,0
L43031,0.0,4,15,0,20,1.0,0.27551,27,0,2,8,1,3,47,0
L43052,0.0,5,8,0,8,1.0,0.282609,13,0,2,7,0,3,46,0
L39893,0.0,1,7,1,6,1.0,0.515152,34,0,2,6,1,1,39,0
L43077,0.0,1,5,0,4,1.0,0.461538,12,0,2,10,0,3,53,0
L43083,0.0,4,7,0,6,1.0,0.325581,14,0,2,10,0,3,53,0
L43089,0.0,2,4,0,7,1.0,0.461538,24,0,2,10,0,3,54,0
L43104,0.0,0,2,0,2,1.0,0.631579,12,0,2,7,0,3,46,0
L43110,0.0,0,1,0,2,1.0,0.631579,12,0,2,10,0,3,53,0
L39890,0.0,4,12,1,11,1.0,0.4395600000000001,40,0,2,6,1,1,39,0
L43139,0.0,1,3,0,4,1.0,0.38709699999999997,12,0,2,10,0,3,53,0
L43145,0.0,0,1,0,3,1.0,0.6,12,0,2,7,0,3,46,0
L43151,0.0,0,2,0,3,1.0,0.6,12,0,3,8,0,4,54,0
L43158,0.0,0,1,0,1,1.0,0.631579,12,0,2,10,0,3,53,0
L43164,0.0,0,1,0,3,1.0,0.631579,12,0,2,10,0,3,53,0
L43171,0.0,4,12,0,9,1.0,0.369048,31,0,4,9,0,5,64,0
L43188,0.0,0,2,0,5,1.0,0.5,12,0,3,8,0,4,54,0
L43195,0.0,0,2,0,3,1.0,0.5217390000000001,12,0,3,8,0,4,54,0
L43201,0.0,2,3,0,8,1.0,0.4,12,0,2,7,0,3,46,0
L43208,0.41755299999999995,4,19,0,8,1.0,0.281046,43,0,5,7,0,3,47,0
L43438,0.0,3,4,0,3,1.0,0.442308,23,0,4,9,0,5,62,0
L43444,0.0,0,2,0,0,1.0,0.6153850000000001,16,0,1,5,0,1,37,0
L43454,0.0,0,1,0,7,1.0,0.478261,11,0,2,7,0,3,46,0
L16942,0.0,1,11,16,4,1.0,0.60396,61,0,1,5,0,1,36,0
L26678,0.454545,2,19,12,12,1.0,0.48739499999999997,58,0,3,8,1,4,55,0
L26753,0.454545,2,19,6,12,1.0,0.483051,57,0,4,9,1,5,63,0
L42946,0.0,2,15,9,12,1.0,0.527559,67,0,2,10,3,3,52,0
L42894,0.0,3,23,2,12,1.0,0.37162199999999995,55,0,5,9,0,6,71,1
L42869,0.344828,2,19,25,8,1.0,0.492188,63,0,2,7,2,3,45,0
L26740,0.0,0,1,12,0,1.0,0.611111,11,0,0,0,0,0,1,0
L44239,0.0,0,2,7,0,1.0,0.807692,21,0,0,0,0,0,2,0
L44227,0.0,0,2,1,1,1.0,0.65625,21,0,0,0,0,0,2,0
L44217,0.0,0,2,1,1,1.0,0.666667,22,0,0,0,0,0,2,0
L44222,0.0,0,2,1,1,1.0,0.666667,22,0,0,0,0,0,2,0
L44207,0.0,0,2,1,1,1.0,0.666667,22,0,0,0,0,0,2,0
L44212,0.0,0,2,1,1,1.0,0.666667,22,0,0,0,0,0,2,0
L44232,0.0,0,2,1,1,1.0,0.65625,21,0,0,0,0,0,2,0
L141,0.0,1,15,24,5,1.0,0.552,69,0,13,10,2,0,78,1
L204,0.0,1,3,2,3,1.0,0.512195,21,0,14,10,0,0,80,0
L44077,0.0,0,5,4,3,1.0,0.637681,44,0,1,1,1,0,5,0
L674,0.10654200000000001,7,68,24,29,0.96875,0.4669970000000001,283,1,23,25,5,6,138,1
L44336,0.439791,1,10,1,11,0.625,0.43529399999999996,37,3,24,25,0,6,145,0
L854,0.0,0,8,2,2,1.0,0.62766,59,0,23,27,2,6,146,0
L897,0.0,3,31,32,7,1.0,0.65651,237,0,11,10,2,0,82,1
